Continente;cod continente;País;cod pais;UF;cod uf;Via;cod via;ano;Mês;cod mes;Chegadas
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Junho;6;0
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Julho;7;0
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Agosto;8;1
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Setembro;9;0
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Outubro;10;9
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Novembro;11;0
África;1;África do Sul;2;Rio de Janeiro;19;Marítima;3;2022;Dezembro;12;4
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Janeiro;1;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Fevereiro;2;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;março;3;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Abril;4;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Maio;5;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Junho;6;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Julho;7;1
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Agosto;8;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Setembro;9;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Outubro;10;0
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Novembro;11;1
África;1;África do Sul;2;Rio Grande do Norte;20;Aérea;1;2022;Dezembro;12;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Janeiro;1;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Fevereiro;2;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;março;3;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Abril;4;2
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Maio;5;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Junho;6;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Julho;7;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Agosto;8;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Setembro;9;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Outubro;10;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Novembro;11;0
África;1;África do Sul;2;Rio Grande do Norte;20;Marítima;3;2022;Dezembro;12;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Janeiro;1;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Fevereiro;2;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;março;3;1
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Abril;4;1
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Maio;5;1
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Junho;6;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Julho;7;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Agosto;8;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Setembro;9;2
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Outubro;10;1
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Novembro;11;0
África;1;África do Sul;2;Rio Grande do Sul;21;Aérea;1;2022;Dezembro;12;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Janeiro;1;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Fevereiro;2;1
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;março;3;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Abril;4;2
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Maio;5;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Junho;6;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Julho;7;0
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Agosto;8;1
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Setembro;9;1
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Outubro;10;3
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Novembro;11;2
África;1;África do Sul;2;Rio Grande do Sul;21;Terrestre;2;2022;Dezembro;12;3
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Janeiro;1;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Fevereiro;2;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;março;3;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Abril;4;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Maio;5;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Junho;6;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Julho;7;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Agosto;8;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Setembro;9;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Outubro;10;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Novembro;11;0
África;1;África do Sul;2;Rio Grande do Sul;21;Marítima;3;2022;Dezembro;12;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Janeiro;1;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Fevereiro;2;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;março;3;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Abril;4;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Maio;5;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Junho;6;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Julho;7;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Agosto;8;1
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Setembro;9;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Outubro;10;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Novembro;11;0
África;1;África do Sul;2;Rio Grande do Sul;21;Fluvial;4;2022;Dezembro;12;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Janeiro;1;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Fevereiro;2;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;março;3;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Abril;4;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Maio;5;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Junho;6;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Julho;7;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Agosto;8;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Setembro;9;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Outubro;10;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Novembro;11;0
África;1;África do Sul;2;Roraima;23;Aérea;1;2022;Dezembro;12;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Janeiro;1;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Fevereiro;2;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;março;3;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Abril;4;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Maio;5;1
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Junho;6;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Julho;7;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Agosto;8;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Setembro;9;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Outubro;10;0
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Novembro;11;1
África;1;África do Sul;2;Roraima;23;Terrestre;2;2022;Dezembro;12;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Janeiro;1;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Fevereiro;2;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;março;3;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Abril;4;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Maio;5;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Junho;6;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Julho;7;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Agosto;8;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Setembro;9;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Outubro;10;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Novembro;11;0
África;1;África do Sul;2;Roraima;23;Fluvial;4;2022;Dezembro;12;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Janeiro;1;1
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Fevereiro;2;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;março;3;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Abril;4;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Maio;5;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Junho;6;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Julho;7;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Agosto;8;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Setembro;9;0
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Outubro;10;3
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Novembro;11;1
África;1;África do Sul;2;Santa Catarina;24;Aérea;1;2022;Dezembro;12;2
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Janeiro;1;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Fevereiro;2;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;março;3;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Abril;4;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Maio;5;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Junho;6;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Julho;7;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Agosto;8;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Setembro;9;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Outubro;10;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Novembro;11;0
África;1;África do Sul;2;Santa Catarina;24;Terrestre;2;2022;Dezembro;12;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Janeiro;1;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Fevereiro;2;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;março;3;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Abril;4;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Maio;5;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Junho;6;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Julho;7;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Agosto;8;1
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Setembro;9;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Outubro;10;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Novembro;11;0
África;1;África do Sul;2;Santa Catarina;24;Marítima;3;2022;Dezembro;12;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Janeiro;1;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Fevereiro;2;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;março;3;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Abril;4;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Maio;5;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Junho;6;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Julho;7;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Agosto;8;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Setembro;9;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Outubro;10;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Novembro;11;0
África;1;África do Sul;2;Santa Catarina;24;Fluvial;4;2022;Dezembro;12;0
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Janeiro;1;64
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Fevereiro;2;242
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;março;3;367
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Abril;4;314
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Maio;5;425
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Junho;6;306
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Julho;7;371
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Agosto;8;369
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Setembro;9;420
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Outubro;10;502
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Novembro;11;581
África;1;África do Sul;2;São Paulo;25;Aérea;1;2022;Dezembro;12;603
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Janeiro;1;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Fevereiro;2;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;março;3;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Abril;4;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Maio;5;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Junho;6;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Julho;7;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Agosto;8;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Setembro;9;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Outubro;10;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Novembro;11;0
África;1;África do Sul;2;São Paulo;25;Marítima;3;2022;Dezembro;12;11
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Janeiro;1;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Fevereiro;2;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;março;3;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Abril;4;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Maio;5;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Junho;6;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Julho;7;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Agosto;8;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Setembro;9;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Outubro;10;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Novembro;11;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Aérea;1;2022;Dezembro;12;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Janeiro;1;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Fevereiro;2;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;março;3;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Abril;4;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Maio;5;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Junho;6;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Julho;7;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Agosto;8;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Setembro;9;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Outubro;10;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Novembro;11;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Terrestre;2;2022;Dezembro;12;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Janeiro;1;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Fevereiro;2;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;março;3;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Abril;4;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Maio;5;2
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Junho;6;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Julho;7;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Agosto;8;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Setembro;9;4
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Outubro;10;4
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Novembro;11;3
África;1;África do Sul;2;Outras Unidades da Federação;99;Marítima;3;2022;Dezembro;12;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Janeiro;1;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Fevereiro;2;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;março;3;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Abril;4;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Maio;5;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Junho;6;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Julho;7;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Agosto;8;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Setembro;9;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Outubro;10;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Novembro;11;0
África;1;África do Sul;2;Outras Unidades da Federação;99;Fluvial;4;2022;Dezembro;12;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Janeiro;1;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Fevereiro;2;0
África;1;Angola;6;Acre;1;Aérea;1;2022;março;3;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Abril;4;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Maio;5;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Junho;6;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Julho;7;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Agosto;8;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Setembro;9;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Outubro;10;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Novembro;11;0
África;1;Angola;6;Acre;1;Aérea;1;2022;Dezembro;12;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Janeiro;1;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Fevereiro;2;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;março;3;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Abril;4;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Maio;5;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Junho;6;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Julho;7;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Agosto;8;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Setembro;9;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Outubro;10;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Novembro;11;0
África;1;Angola;6;Acre;1;Terrestre;2;2022;Dezembro;12;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Janeiro;1;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Fevereiro;2;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;março;3;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Abril;4;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Maio;5;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Junho;6;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Julho;7;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Agosto;8;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Setembro;9;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Outubro;10;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Novembro;11;0
África;1;Angola;6;Acre;1;Fluvial;4;2022;Dezembro;12;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Janeiro;1;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Fevereiro;2;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;março;3;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Abril;4;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Maio;5;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Junho;6;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Julho;7;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Agosto;8;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Setembro;9;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Outubro;10;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Novembro;11;0
África;1;Angola;6;Amapá;3;Aérea;1;2022;Dezembro;12;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Janeiro;1;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Fevereiro;2;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;março;3;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Abril;4;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Maio;5;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Junho;6;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Julho;7;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Agosto;8;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Setembro;9;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Outubro;10;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Novembro;11;0
África;1;Angola;6;Amapá;3;Terrestre;2;2022;Dezembro;12;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Janeiro;1;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Fevereiro;2;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;março;3;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Abril;4;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Maio;5;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Junho;6;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Julho;7;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Agosto;8;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Setembro;9;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Outubro;10;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Novembro;11;0
África;1;Angola;6;Amapá;3;Marítima;3;2022;Dezembro;12;0
